branch,u,x,stable
0,2.237886371376082,-0.9684908667709435,true
0,2.2449405887162674,-0.9689788072724677,true
0,2.251995360669903,-0.969458659755849,true
0,2.2590506680241482,-0.9699305723177899,true
0,2.26610649227256,-0.9703946899787024,true
0,2.2731628155873653,-0.9708511547556726,true
0,2.280219620792902,-0.9713001057334949,true
0,2.2872768913401673,-0.9717416791338266,true
0,2.2943346112824297,-0.9721760083825177,true
0,2.3013927652518564,-0.9726032241751658,true
0,2.308451338437111,-0.9730234545409475,true
0,2.315510316561875,-0.9734368249047738,true
0,2.32256968586426,-0.9738434581478157,true
0,2.3296294330770624,-0.9742434746664494,true
0,2.336689545408829,-0.974636992429662,true
0,2.3437500105256985,-0.9750241270349619,true
0,2.3508108165339827,-0.9754049917628391,true
0,2.357871951963454,-0.9757796976298116,true
0,2.364933405751313,-0.976148353440101,true
0,2.3719951672268036,-0.9765110658359748,true
0,2.3790572260964455,-0.9768679393467943,true
0,2.3861195724298656,-0.9772190764368007,true
0,2.3931821966461926,-0.9775645775516809,true
0,2.4002450895009964,-0.9779045411639407,true
0,2.4073082420737495,-0.9782390638171249,true
0,2.4143716457557867,-0.978568240168911,true
0,2.421435292238739,-0.9788921630331135,true
0,2.4284991735034294,-0.9792109234206249,true
0,2.4355632818092,-0.9795246105793246,true
0,2.442627609683667,-0.9798333120329858,true
0,2.449692149912868,-0.9801371136192069,true
0,2.4567568955318024,-0.9804360995263925,true
0,2.4638218398153344,-0.9807303523298162,true
0,2.4708869762694547,-0.9810199530267835,true
0,2.477952298622877,-0.9813049810709258,true
0,2.4850178008189605,-0.9815855144056448,true
0,2.492083477007948,-0.9818616294967338,true
0,2.499149321539494,-0.9821334013641971,true
0,2.5,-0.9821658309814351,true
