branch,u,C,B,T,stable
1,1.1237571675308156,0.0761572561097355,0.03408351746188103,0.03139684178889925,false
1,1.1237589545060986,0.0761519098432641,0.034089724215340116,0.031396507781621584,false
1,1.1237605449563002,0.07614834627009423,0.03409383240963471,0.03139629621031784,false
1,1.1237616052564345,0.07614597055464765,0.03409657120583111,0.031396155162782005,false
1,1.1237623121231908,0.07614438674434994,0.03409839706996204,0.03139606113109145,false
1,1.1237628901731975,0.0761430915617074,0.034099890195454036,0.031395984235383916,false
1,1.1237646354931978,0.07614188653113035,0.03410239396491132,0.03139548670144413,false
1,1.1237546354931978,0.07616897969061101,0.034069823022966725,0.03139760629815997,false
1,1.1237531683253867,0.0761683127041497,0.03407069635986183,0.031397526792266574,false
1,1.1237506643700306,0.07616717438488889,0.03407218684923105,0.0313973911027042,false
1,1.1237469084369964,0.07616546690599768,0.03407442258328488,0.03139718756836065,false
1,1.1237551351720616,0.07616321380393787,0.03407660351022356,0.03139721298617201,false
1,1.1237561298488516,0.07615959035699663,0.034080822842007114,0.03139698176277395,false
1,1.1237575902519388,0.07615427034435314,0.03408701774393325,0.03139664227625156,false
1,1.123761560464455,0.0761463239294158,0.03409615705285664,0.031396178731081324,false
1,1.1237665285240057,0.07613443740778973,0.0341098757334782,0.03139546708354561,false
1,1.1237743172761456,0.07611668622181385,0.0341303161150825,0.03139442226241348,false
1,1.1237867805706143,0.07609014743859263,0.03416077117119022,0.0313929000507339,false
1,1.123807256791214,0.07605040607114308,0.0342061457529968,0.031390709025406055,false
1,1.123842001070704,0.07599074989210151,0.03427374433032266,0.031387616480849874,false
1,1.1239031836334146,0.07590087786761385,0.03437444075670018,0.031383393809289624,false
1,1.1240152876658438,0.07576476678342642,0.034524410686909444,0.031377967860526525,false
1,1.1242289707075814,0.07555701217156836,0.03474768185171691,0.031371841612980816,false
1,1.1246514951931479,0.07523625011627785,0.03507983757986628,0.03136718759204637,false
1,1.125348042796798,0.07482051818536745,0.03548944364879726,0.03136914643189343,false
1,1.1262388870233475,0.07438307714247186,0.03589726259421102,0.03138007245901349,false
1,1.1273265181869028,0.07392319218041772,0.03630271527645806,0.03140046844435304,false
1,1.1286136957305783,0.0734400614047394,0.03670518949691384,0.03143087548680207,false
1,1.1301033935602347,0.07293288488595415,0.03710397941902726,0.0314718698461639,false
1,1.1317987271748033,0.07240089637567235,0.03749826977533738,0.031524056886488995,false
1,1.1337028550709891,0.07184340256512363,0.03788711997476584,0.0315880621757603,false
1,1.13581884987811,0.07125983033784665,0.03826944912314612,0.03166451918047775,false
1,1.1381495363040393,0.07064978159155948,0.03864402355652823,0.031754053103685974,false
1,1.1406972957532946,0.07001309404935584,0.039009448992685596,0.031857260662177665,false
1,1.1434638418709344,0.06934990495015358,0.0393641698310665,0.031974686020350473,false
1,1.1464499772167558,0.06866071273676275,0.039706478318678066,0.03210679370335125,false
1,1.1496553481820866,0.0679464301547689,0.040034536056420815,0.03225394005704366,false
1,1.1530782218060494,0.06720842102403296,0.040346409470773704,0.032416345588432954,false
1,1.1567153123590221,0.06644851293170141,0.04064011934555827,0.03259407111238317,false
1,1.1605616852842326,0.06566897970920708,0.04091370242218289,0.03278700081451948,false
1,1.1646107598443458,0.06487249092108786,0.041165280808914094,0.03299483492445726,false
1,1.1688544197556838,0.06406203025920197,0.04139313306176417,0.03321709363111256,false
1,1.1732832254604644,0.06324078967438841,0.041595759899699374,0.03345313232982326,false
1,1.1778867063617127,0.06241204998467856,0.04177193795572004,0.033702166629323155,false
1,1.1826537004150284,0.061579060497576506,0.04192075669301525,0.03396330419612541,false
1,1.1875727045759163,0.06074492946910928,0.04204163617089429,0.03423557980615089,false
1,1.1926322029614518,0.05991253439749875,0.042134326044988187,0.03451799001678398,false
1,1.1978209482101783,0.0590844571877031,0.04219888839875398,0.034809524537407446,false
1,1.2031281823454067,0.05826294522589408,0.0422356683559371,0.03510919238506547,false
1,1.2085437936173435,0.05744989620571069,0.04224525686067645,0.03541604196625663,false
1,1.2140584135220007,0.05664686254118995,0.04222844971638718,0.03572917510651622,false
1,1.219663462880007,0.055855070368157456,0.04218620623409855,0.03604775565224515,false
1,1.2253511578124712,0.05507544821161538,0.04211960993117665,0.03637101358962258,false
1,1.231114486416702,0.05430866103612058,0.0420298328425076,0.036698245718459685,false
1,1.2369471657265003,0.05355514628967985,0.041918104269943766,0.03702881385998105,false
1,1.2428435867976115,0.052815149477021955,0.041785684241436645,0.03736214143662517,false
1,1.2487987539332943,0.05208875762472757,0.04163384157227044,0.037697709091436764,false
1,1.254808222408667,0.05137592967100412,0.04146383618788235,0.038035049847756845,false
1,1.260868037674762,0.05067652331715292,0.041276905245075754,0.038373744164185486,false
1,1.2669746779448825,0.04999031823244357,0.04107425254256998,0.03871341512175521,false
1,1.2731250012611741,0.049317035736516135,0.04085704071558356,0.03905372388990982,false
1,1.2793161975633582,0.04865635522264273,0.04062638574213211,0.039394365551952956,false
1,1.285545745885891,0.0480079276572002,0.04038335333681353,0.039735065324596815,false
1,1.2918113642885587,0.04737138116437997,0.04012896166073435,0.04007557538533257,false
1,1.2981110274384104,0.04674635170622978,0.03986416082926024,0.04041567098410367,false
1,1.3,0.04656174546751028,0.03978313871780253,0.04051719651147645,false
2,1.3,0.046561745564956604,0.03978313865115217,0.0405171964997279,false
2,1.2976081442481462,0.04679571364753662,0.03988560820887189,0.04038860715373134,false
2,1.2913111205909489,0.04742164596981788,0.04014961444778575,0.040048470861306265,false
2,1.2850482979272142,0.04805912541181832,0.04040313698813173,0.03970793715696389,false
2,1.2788217175417718,0.04870851549275071,0.040645221538234126,0.039367232589522724,false
2,1.2726336802597566,0.04937018708811754,0.040874845686458786,0.03902660699288773,false
2,1.2664867286192223,0.05004448740003762,0.04109093962099791,0.038686337420908795,false
2,1.260383697475558,0.05073173422739632,0.04129238349367513,0.038346731347221684,false
2,1.2543277572105629,0.05143220224665942,0.04147801116217789,0.03800813047755204,false
2,1.2483224620709419,0.05214610634074695,0.04164661585161734,0.03767091495466135,false
2,1.2423718034839772,0.05287358164441643,0.041796958163786965,0.03733550791825802,false
2,1.2364802677897984,0.053614660051137436,0.041927776909762425,0.03700238033475124,false
2,1.230652897237273,0.05436924307205171,0.0420378032727531,0.03667205594400651,false
2,1.2248953522656036,0.05513707117868537,0.042125778808732375,0.03634511607780886,false
2,1.2192139719920578,0.05591769012671755,0.04219047774149766,0.036022203984433364,false
2,1.2136158284247345,0.056710415275231164,0.04223073387863883,0.035704028145953005,false
2,1.2081087682439544,0.05751429559945392,0.04224547223162878,0.03539136390694091,false
2,1.2027014341653197,0.058328079932403784,0.0422337450311677,0.035085052563603766,false
2,1.1974032561760284,0.059150188899539054,0.04219477125987799,0.034785996925836615,false
2,1.1922244017855734,0.05997869689326852,0.04212797807451866,0.034495152315181035,false
2,1.1871756745254032,0.06081132904100311,0.04203304160345423,0.03421351207007788,false
2,1.1822683520794723,0.0616454781363358,0.041909923700242206,0.033942086971187696,false
2,1.1775139603523326,0.06247824558390693,0.0417589005184259,0.03368187862571543,false
2,1.1729239877352098,0.06330650830287429,0.04158057852534659,0.033433847749522544,false
2,1.1685095541350505,0.06412701025256551,0.04137589407839027,0.03319887934598747,false
2,1.164281060092081,0.06493647321361656,0.04114609411416453,0.0329777477732345,false
2,1.1602478496244366,0.06573171754524804,0.0408926977703175,0.03277108531575402,false
2,1.1564179232699283,0.06650978095175944,0.04061744147351349,0.032579357861935755,false
2,1.1527977332976393,0.06726802277191192,0.040322212540433965,0.032402850522811055,false
2,1.1493920816563554,0.06800420329677935,0.040008977975999664,0.032241664637532086,false
2,1.1462041257189661,0.068716531656702,0.039679715481031934,0.03209572594304827,false
2,1.1432354814059216,0.06940368078178102,0.03933635268609387,0.031964802170425084,false
2,1.1404864016152707,0.07006477253372555,0.03898071869640731,0.031848527316206535,false
2,1.1379560021391975,0.07069933934089734,0.03861450976012499,0.031746429473485945,false
2,1.1356425073968799,0.07130727014136629,0.03823926881981267,0.031657959332133674,false
2,1.1335434927914008,0.07188874831446056,0.03785637722959538,0.03158251707216226,false
2,1.1316561071375402,0.07244418806471414,0.03746705612379067,0.031519476144881674,false
2,1.129977265476902,0.07297417399592492,0.03707237472133254,0.03146820317352403,false
2,1.12850380843743,0.0734794068519272,0.036673263063228094,0.0314280737963178,false
2,1.12723262855449,0.07396065689744635,0.036270527116656875,0.03139848468199276,false
2,1.126160766631395,0.07441872528909654,0.0358648646864831,0.03137886218233283,false
2,1.1252854827473433,0.07485441293804125,0.035456881157895984,0.03136866818701348,false
2,1.1246043052225694,0.0752684531264032,0.035047148985691834,0.031367403070484655,false
2,1.124191768750085,0.07558997766654228,0.03471269536470532,0.03137264500776953,false
2,1.1239856687663563,0.07579816407940058,0.03448789004846745,0.03137919321993235,false
2,1.1238790496532316,0.0759345297462296,0.03433689442395284,0.031384914284518964,false
2,1.123821726390408,0.07602455696724973,0.03423551148021725,0.031389340276597004,false
